Table 1
Plot_ID,Genotype,Bloc,Location,GPS1,GPS2,Year,protein,tgw,kph,plot_length,plot_width,moisture,plot_yld,ave_moist,yld_ton_ha,str_height,screenings,septoria1,heading1,lodging1,mildew1,hagberg,ripen1,node_brek1,vigour,sprout_fld,lodging2,fusarium1,emergence,mildew2,yelow_rst1,septoria2,shedding,fusar_lab,septoria3,heading2,fusarium2,sprout_lab,yellowblot,green_leaf,water_abso,plant_coun,takeall,mnivale,germin,flowerdate,fusar_fld,ripen2,node_brek2,yelow_rst2,flowering,growthstge,brown_rst1,bydv,sprout_fl2,,,,,
101,GS Armando,2,Foggia,"41,459,932","15,501,357",2018,,44.6,78.8,,,13.3,4.68,,4.57,75,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
155,GS Armando,3,Foggia,"41,459,932","15,501,357",2018,,39.7,77.4,,,12.8,4.20,,4.13,70,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
12,GS Armando,1,Battipaglia (SA),"40,577,094","14,983,657",2018,,31.5,78.5,,,8.4,5.23,,5.24,93,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
91,GS Armando,2,Battipaglia (SA),"40,577,094","14,983,657",2018,,30.1,78.4,,,9.0,4.59,,4.92,95,,0,,2,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
136,GS Armando,3,Battipaglia (SA),"40,577,094","14,983,657",2018,,38.3,78.0,,,12.1,5.58,,5.37,99,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
12,GS Armando,1,Arezzo,"43,316,126","11,819,875",2018,,41.3,78.7,,,10.7,4.30,,5.04,92,,5,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
55,GS Armando,2,Arezzo,"43,316,126","11,819,875",2018,,39.5,78.6,,,10.9,4.01,,4.27,91,,5,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
148,GS Armando,3,Arezzo,"43,316,126","11,819,875",2018,,46.0,81.3,,,10.6,4.75,,5.07,88,,3,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9,GS Armando,1,Arezzo,"43,316,126","11,819,875",2017,,41.5,79.2,,,8.6,2.69,,2.80,64,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
98,GS Armando,2,Arezzo,"43,316,126","11,819,875",2017,,43.8,78.3,,,8.5,3.39,,3.54,67,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
126,GS Armando,3,Arezzo,"43,316,126","11,819,875",2017,,45.8,80.2,,,8.6,3.95,,4.12,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
1,GS Armando,1,Libertinia (CT),"37,530,590","14,576,432",2017,,35.4,82.4,,,10.6,4.58,,4.44,84,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
74,GS Armando,2,Libertinia (CT),"37,530,590","14,576,432",2017,,36.1,82.6,,,10.2,4.31,,4.36,81,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
148,GS Armando,3,Libertinia (CT),"37,530,590","14,576,432",2017,,31.3,81.1,,,10.1,5.18,,5.29,86,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
48,GS Armando,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,43.2,81.9,,,12.7,5.11,,4.88,91,,0,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
93,GS Armando,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,45.4,81.9,,,13.7,5.51,,5.20,100,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
113,GS Armando,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,43.9,83.4,,,12.4,4.45,,4.72,90,,0,,2,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
34,GS Armando,1,Foggia,"41,459,932","15,501,357",2017,,39.6,78.8,,,9.3,5.40,,5.52,85,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,GS Armando,2,Foggia,"41,459,932","15,501,357",2017,,41.6,83.6,,,9.9,5.10,,5.18,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,GS Armando,3,Foggia,"41,459,932","15,501,357",2017,,42.2,83.0,,,10.0,5.30,,5.38,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,GS Armando,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,46.8,86.1,,,9.9,7.27,,6.84,86,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
93,GS Armando,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,46.5,84.5,,,9.4,6.57,,6.05,85,,2 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
111,GS Armando,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,39.6,84.5,,,9.5,7.01,,6.57,88,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
42,GS Armando,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,75.0,,,8.9,4.39,,4.53,88,,4,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
106,GS Armando,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.5,,,9.1,5.41,,5.89,90,,7,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
142,GS Armando,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.2,,,9.7,5.98,,6.43,90,,6,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
10,GS Armando,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,56.9,,,13.1,3.08,,3.04,74,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
95,GS Armando,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,59.6,,,15.5,2.92,,2.82,76,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
120,GS Armando,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,61.3,,,16.2,2.94,,2.76,75,,7,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
44,Arconte,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,48.3,81.5,,,11.7,4.33,,4.73,75,,0,,3,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
97,Arconte,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,41.6,80.3,,,12.0,4.71,,5.13,81,,0,,5,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
159,Arconte,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,40.1,80.3,,,12.3,4.77,,4.80,79,,0,,9,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
38,Arconte,1,Foggia,"41,459,932","15,501,357",2018,,45.8,80.3,,,13.4,5.24,,5.11,80,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
85,Arconte,2,Foggia,"41,459,932","15,501,357",2018,,42.2,77.4,,,13.5,4.32,,4.21,75,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
109,Arconte,3,Foggia,"41,459,932","15,501,357",2018,,46.2,78.5,,,13.3,4.34,,4.24,75,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
50,Arconte,1,Battipaglia (SA),"40,577,094","14,983,657",2018,,43.0,79.3,,,11.0,6.28,,6.12,92,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
85,Arconte,2,Battipaglia (SA),"40,577,094","14,983,657",2018,,46.0,79.8,,,9.5,6.34,,6.28,93,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
138,Arconte,3,Battipaglia (SA),"40,577,094","14,983,657",2018,,44.2,78.9,,,10.7,5.63,,5.92,94,,0,,2,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
26,Arconte,1,Arezzo,"43,316,126","11,819,875",2018,,51.0,81.9,,,11.1,4.89,,5.71,92,,2,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
90,Arconte,2,Arezzo,"43,316,126","11,819,875",2018,,45.9,81.4,,,11.1,4.51,,4.79,90,,5,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
108,Arconte,3,Arezzo,"43,316,126","11,819,875",2018,,50.3,81.4,,,10.8,4.75,,5.06,90,,4,,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
30,Arconte,1,Arezzo,"43,316,126","11,819,875",2017,,40.6,79.0,,,8.4,2.77,,2.89,55,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
83,Arconte,2,Arezzo,"43,316,126","11,819,875",2017,,41.1,78.8,,,8.3,2.25,,2.35,65,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
145,Arconte,3,Arezzo,"43,316,126","11,819,875",2017,,46.6,79.8,,,8.4,3.27,,3.42,60,,0,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
52,Arconte,1,Libertinia (CT),"37,530,590","14,576,432",2017,,38.0,86.5,,,9.8,6.02,,6.37,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
66,Arconte,2,Libertinia (CT),"37,530,590","14,576,432",2017,,35.9,85.7,,,9.8,4.02,,4.25,76,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
159,Arconte,3,Libertinia (CT),"37,530,590","14,576,432",2017,,36.7,86.0,,,9.8,5.57,,5.89,84,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
46,Arconte,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,53.6,83.7,,,12.7,5.12,,4.89,92,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
108,Arconte,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,50.3,85.1,,,12.6,5.24,,5.01,94,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
139,Arconte,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,51.3,83.6,,,12.5,5.34,,5.11,91,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
17,Arconte,1,Foggia,"41,459,932","15,501,357",2017,,49.3,85.7,,,9.9,5.76,,5.85,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Arconte,2,Foggia,"41,459,932","15,501,357",2017,,47.2,86.0,,,9.6,5.80,,5.91,80,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Arconte,3,Foggia,"41,459,932","15,501,357",2017,,50.6,85.2,,,9.8,5.34,,5.43,70,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Arconte,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,54.1,86.6,,,9.5,6.37,,5.88,78,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
96,Arconte,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,55.4,87.0,,,10.0,6.94,,6.54,82,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
150,Arconte,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,52.5,86.9,,,10.0,6.56,,6.09,79,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
30,Arconte,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.4,,,10.8,5.92,,5.91,90,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
73,Arconte,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.5,,,9.2,4.35,,4.36,86,,7,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
152,Arconte,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,80.0,,,9.5,5.25,,5.39,89,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
43,Arconte,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,69.6,,,12.4,2.97,,2.99,76,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
58,Arconte,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,70.2,,,11.9,2.83,,2.89,68,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
115,Arconte,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,64.7,,,16.2,3.48,,3.25,72,,7,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
13,Nonno Mariano,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,42.0,78.7,,,12.7,3.98,,4.11,71,,0,,3,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
94,Nonno Mariano,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,32.9,77.7,,,11.9,4.29,,4.68,79,,0,,9,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
155,Nonno Mariano,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,30.7,74.6,,,11.6,4.15,,4.27,76,,0,,9,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
23,Nonno Mariano,1,Foggia,"41,459,932","15,501,357",2018,,38.0,76.9,,,13.3,3.90,,3.81,65,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
87,Nonno Mariano,2,Foggia,"41,459,932","15,501,357",2018,,36.0,73.5,,,13.5,2.98,,2.90,55,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
156,Nonno Mariano,3,Foggia,"41,459,932","15,501,357",2018,,38.0,78.3,,,13.1,3.44,,3.37,65,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
22,Nonno Mariano,1,Battipaglia (SA),"40,577,094","14,983,657",2018,,26.1,78.6,,,10.9,4.89,,4.77,85,,0,,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
55,Nonno Mariano,2,Battipaglia (SA),"40,577,094","14,983,657",2018,,30.7,79.8,,,11.1,4.56,,4.44,90,,0,,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
112,Nonno Mariano,3,Battipaglia (SA),"40,577,094","14,983,657",2018,,32.4,79.3,,,9.2,4.81,,4.79,88,,0,,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
33,Nonno Mariano,1,Arezzo,"43,316,126","11,819,875",2018,,41.0,81.9,,,10.7,5.16,,5.51,88,,3,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
64,Nonno Mariano,2,Arezzo,"43,316,126","11,819,875",2018,,39.0,81.5,,,10.8,4.99,,5.32,89,,3,,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
111,Nonno Mariano,3,Arezzo,"43,316,126","11,819,875",2018,,39.3,81.0,,,10.9,4.44,,4.73,90,,1,,0,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
10,Nonno Mariano,1,Arezzo,"43,316,126","11,819,875",2017,,45.6,8.2,,,8.6,3.30,,3.44,66,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
57,Nonno Mariano,2,Arezzo,"43,316,126","11,819,875",2017,,46.6,81.6,,,8.4,4.21,,4.40,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
143,Nonno Mariano,3,Arezzo,"43,316,126","11,819,875",2017,,45.1,81.9,,,8.4,4.84,,5.06,74,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
42,Nonno Mariano,1,Libertinia (CT),"37,530,590","14,576,432",2017,,39.3,84.4,,,9.9,3.89,,4.06,74,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
68,Nonno Mariano,2,Libertinia (CT),"37,530,590","14,576,432",2017,,34.2,83.6,,,9.8,4.27,,4.52,76,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
126,Nonno Mariano,3,Libertinia (CT),"37,530,590","14,576,432",2017,,37.0,84.3,,,9.7,4.43,,4.74,73,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
11,Nonno Mariano,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,47.2,84.2,,,13.6,5.11,,5.64,93,,0,,3,0,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
65,Nonno Mariano,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,44.5,83.8,,,13.1,5.45,,5.44,93,,0,,1,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
147,Nonno Mariano,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,39.6,84.5,,,12.5,6.26,,6.00,97,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
20,Nonno Mariano,1,Foggia,"41,459,932","15,501,357",2017,,41.6,84.5,,,9.8,5.32,,5.41,75,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Nonno Mariano,2,Foggia,"41,459,932","15,501,357",2017,,43.3,84.5,,,10.0,4.92,,4.99,75,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Nonno Mariano,3,Foggia,"41,459,932","15,501,357",2017,,40.1,84.1,,,9.5,4.88,,4.98,70,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Nonno Mariano,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,52.4,86.4,,,9.8,5.71,,5.37,84,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
108,Nonno Mariano,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,46.0,87.0,,,9.6,7.11,,6.57,86,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
114,Nonno Mariano,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,48.8,86.8,,,9.8,6.40,,6.02,82,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
28,Nonno Mariano,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.1,,,10.9,7.06,,7.14,87,,4,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
92,Nonno Mariano,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.5,,,9.6,6.59,,7.09,90,,6,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
115,Nonno Mariano,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.1,,,8.8,5.79,,5.99,86,,5,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
7,Nonno Mariano,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,65.1,,,12.7,3.84,,3.65,71,,5,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
76,Nonno Mariano,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,64.5,,,11.8,3.10,,3.19,75,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
114,Nonno Mariano,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2018,,,59.2,,,16.6,3.18,,2.95,77,,8,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
28,Mameli,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,47.3,79.5,,,12.8,4.26,,4.75,71,,0,,0,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
89,Mameli,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,41.5,78.3,,,11.8,5.00,,5.30,77,,3,,8,4,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
111,Mameli,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2018,,38.9,75.2,,,11.7,4.82,,5.27,76,,0,,9,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
33,Mameli,1,Foggia,"41,459,932","15,501,357",2018,,44.8,81.2,,,13.1,4.30,,4.21,65,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
89,Mameli,2,Foggia,"41,459,932","15,501,357",2018,,39.8,76.7,,,13.2,3.40,,3.33,55,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
114,Mameli,3,Foggia,"41,459,932","15,501,357",2018,,42.4,79.1,,,12.7,3.50,,3.44,60,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
52,Mameli,1,Battipaglia (SA),"40,577,094","14,983,657",2018,,38.1,82.6,,,9.0,4.73,,4.71,87,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
54,Mameli,2,Battipaglia (SA),"40,577,094","14,983,657",2018,,31.5,77.5,,,11.7,4.59,,4.78,89,,0,,2,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
145,Mameli,3,Battipaglia (SA),"40,577,094","14,983,657",2018,,38.4,79.6,,,11.8,5.06,,4.89,90,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
20,Mameli,1,Arezzo,"43,316,126","11,819,875",2018,,46.5,79.8,,,10.8,4.43,,3.30,83,,1,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
82,Mameli,2,Arezzo,"43,316,126","11,819,875",2018,,44.5,80.1,,,10.5,4.48,,4.79,84,,3,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
133,Mameli,3,Arezzo,"43,316,126","11,819,875",2018,,51.4,81.4,,,10.3,4.31,,4.62,84,,2,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
37,Mameli,1,Arezzo,"43,316,126","11,819,875",2017,,41.9,79.7,,,7.9,3.24,,3.40,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
70,Mameli,2,Arezzo,"43,316,126","11,819,875",2017,,38.7,79.5,,,8.1,3.92,,4.11,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
119,Mameli,3,Arezzo,"43,316,126","11,819,875",2017,,38.8,79.4,,,8.0,3.36,,3.52,65,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
32,Mameli,1,Libertinia (CT),"37,530,590","14,576,432",2017,,32.2,80.9,,,9.6,4.24,,4.59,74,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
78,Mameli,2,Libertinia (CT),"37,530,590","14,576,432",2017,,35.9,83.8,,,9.8,4.48,,4.74,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
127,Mameli,3,Libertinia (CT),"37,530,590","14,576,432",2017,,29.8,81.5,,,9.8,4.09,,4.33,71,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
43,Mameli,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,47.7,84.8,,,13.1,5.07,,4.82,87,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
66,Mameli,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,52.3,85.0,,,12.5,5.05,,4.83,93,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
132,Mameli,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,44.6,83.4,,,12.5,5.34,,5.11,92,,0,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
23,Mameli,1,Foggia,"41,459,932","15,501,357",2017,,38.9,81.4,,,9.3,4.90,,5.01,70,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Mameli,2,Foggia,"41,459,932","15,501,357",2017,,37.0,82.0,,,9.3,5.62,,5.74,75,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Mameli,3,Foggia,"41,459,932","15,501,357",2017,,39.7,83.0,,,9.5,5.38,,5.49,70,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mameli,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,47.6,84.6,,,9.3,6.76,,6.51,81,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
94,Mameli,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,50.4,85.8,,,9.1,7.15,,6.57,82,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
132,Mameli,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,50.4,85.2,,,9.3,7.87,,7.25,83,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
37,Mameli,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.0,,,10.3,6.98,,7.20,85,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
95,Mameli,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.2,,,9.2,6.57,,7.10,87,,7,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
